Library	seqnames	start	end	width	strand	genoT	deltaW	Quality	Median_insert_size	Adapters_at_least_50bp	Alignment_rate	Initial_reads_aligned	Postfiltering_reads_aligned	Mean_read_length	Duplication_rate	Coverage_depth	Background	Reads_per_Mb	Percent_WC	Mean_GC	Coverage_after_1Gb_sequencing	gene
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000076.7	49680925	49734821	53897	*	wc-cc	93	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000076.7	56899000	56925646	26647	*	cc-wc	66	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000076.7	126880409	126900634	20226	*	wc-cc	84	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000077.7	25363523	25435526	72004	*	cc-wc	81	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000077.7	61274648	61274979	332	*	wc-ww	72	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000078.7	20916606	21134425	217820	*	wc-cc	33	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000078.7	24645492	24670675	25184	*	cc-wc	37	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000079.7	78016207	78060997	44791	*	cc-wc	65	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000080.7	9598899	9610311	11413	*	wc-ww	98	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000080.7	30251670	30252560	891	*	ww-wc	80	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000080.7	105059980	105102470	42491	*	wc-ww	79	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000080.7	115466099	115495025	28927	*	ww-wc	72	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000081.7	7127345	7166465	39121	*	ww-wc	92	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000081.7	15964015	15976259	12245	*	wc-cc	84	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000081.7	25079552	25105310	25759	*	cc-wc	73	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000082.7	81951291	82033825	82535	*	ww-wc	76	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000082.7	84853919	84854211	293	*	wc-ww	92	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000083.7	23267282	23351643	84362	*	ww-wc	90	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000083.7	27053299	27079014	25716	*	wc-ww	77	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000083.7	37468957	37483703	14747	*	ww-wc	89	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000084.7	11161660	11195259	33600	*	cc-wc	71	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000084.7	26538283	26542455	4173	*	wc-ww	84	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000084.7	48430075	48432890	2816	*	ww-wc	93	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000084.7	67391138	67400285	9148	*	wc-cc	86	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000084.7	88664501	88679419	14919	*	cc-wc	68	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000085.7	6492821	6540018	47198	*	cc-wc	62	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000085.7	53382191	53403767	21577	*	wc-ww	82	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000086.8	10924419	10941239	16821	*	ww-wc	79	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000086.8	33749326	34802930	1053605	*	wc-ww	73	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000086.8	73532605	73812008	279404	*	ww-wc	98	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c2_S1195_	NC_000086.8	155574770	155590329	15560	*	wc-ww	92	G	125	0.00468723	0.9538	585940	585940	72.487442	0.039564	0.0151084735	0.045633852	109	0.4880952381	0.415288	0.158878	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000067.7	45884564	45923553	38990	*	cc-wc	86	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000068.8	26157040	26174275	17236	*	cc-wc	85	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000068.8	75445126	75476691	31566	*	wc-ww	78	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000068.8	106193498	106239171	45674	*	ww-wc	89	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000071.7	79438685	79512728	74044	*	cc-wc	93	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000072.7	49206604	49287496	80893	*	wc-cc	79	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000072.7	90426237	90433725	7489	*	cc-wc	81	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000073.7	13968191	14006827	38637	*	wc-ww	105	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000074.7	61819083	61857316	38234	*	ww-wc	77	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000075.7	115710073	115726736	16664	*	ww-wc	93	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000076.7	34082498	34229414	146917	*	wc-cc	78	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000076.7	83966661	83985542	18882	*	cc-wc	85	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000077.7	73107425	73118215	10791	*	wc-cc	92	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000078.7	94104627	94185135	80509	*	wc-ww	86	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000078.7	114624575	114635669	11095	*	ww-wc	94	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000079.7	89407659	89414586	6928	*	ww-wc	82	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000080.7	12297583	12297837	255	*	wc-ww	95	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000081.7	26437878	26457845	19968	*	cc-wc	84	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000082.7	43241505	43324710	83206	*	ww-wc	69	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000082.7	45818799	45841654	22856	*	wc-cc	106	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000082.7	52824779	52828781	4003	*	cc-wc	89	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000085.7	20539489	20577459	37971	*	cc-wc	77	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c3_S1196_	NC_000085.7	24307619	24383188	75570	*	wc-cc	88	G	131	0.00534441	0.9661	418992	418992	73.486422	0.04285	0.010915134	0.0226996078	78	0.5581395349	0.413273	0.127427	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000067.7	6277924	6281979	4056	*	ww-wc	68	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000067.7	30314308	30317186	2879	*	wc-ww	81	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000067.7	58097201	58116995	19795	*	ww-wc	89	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000067.7	127246035	127267033	20999	*	wc-ww	77	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000068.8	97191308	97191355	48	*	ww-wc	93	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000068.8	102377713	102399277	21565	*	wc-cc	58	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000068.8	150461348	150504530	43183	*	cc-wc	96	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000069.7	32503307	32630392	127086	*	ww-wc	84	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000069.7	40410285	40462915	52631	*	wc-cc	90	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000069.7	71185574	71198379	12806	*	cc-wc	83	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000069.7	98793631	98821635	28005	*	wc-cc	91	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000069.7	142295864	142295996	133	*	cc-wc	84	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000069.7	146199900	146225857	25958	*	wc-ww	85	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000070.7	27021925	27045289	23365	*	cc-wc	102	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000070.7	136088606	136093348	4743	*	wc-cc	82	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000071.7	29209968	29223469	13502	*	ww-wc	85	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000071.7	52562521	52583033	20513	*	wc-ww	78	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000071.7	58159172	58232485	73314	*	ww-wc	89	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000071.7	123386356	123397391	11036	*	wc-cc	81	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000071.7	131000566	131048948	48383	*	cc-wc	89	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000072.7	43959562	44022272	62711	*	ww-wc	93	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000072.7	120454745	120481940	27196	*	wc-cc	82	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000073.7	12509049	12554222	45174	*	ww-cc	126	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000073.7	100953592	100970729	17138	*	cc-wc	90	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000074.7	34511138	34526418	15281	*	cc-wc	75	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000074.7	69354463	69381214	26752	*	wc-cc	66	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000074.7	79770001	79806869	36869	*	cc-wc	76	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000074.7	126769506	126798873	29368	*	wc-ww	74	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000075.7	48406927	48593886	186960	*	wc-ww	78	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000075.7	121027864	121079918	52055	*	ww-wc	90	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000076.7	96780020	96789622	9603	*	wc-cc	77	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000076.7	99346942	99400243	53302	*	cc-wc	92	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000077.7	45357422	45372055	14634	*	wc-cc	84	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000077.7	86270208	86314050	43843	*	cc-wc	85	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000079.7	103322270	103348820	26551	*	wc-ww	80	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000080.7	73313957	73361316	47360	*	wc-ww	168	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000080.7	82192515	82229444	36930	*	ww-wc	171	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000081.7	26601522	26637806	36285	*	wc-cc	87	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000081.7	64299275	64346352	47078	*	cc-wc	93	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000082.7	30236528	30359214	122687	*	cc-wc	86	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000082.7	65738767	65824763	85997	*	wc-ww	93	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000083.7	89983089	90114723	131635	*	ww-wc	70	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000085.7	10106196	10113218	7023	*	wc-cc	96	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000086.8	74832914	74862272	29359	*	ww-wc	70	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000086.8	127621581	127622912	1332	*	wc-ww	87	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c4_S1197_	NC_000086.8	152731269	152733596	2328	*	ww-wc	89	G	123	0.00734586	0.9581	353532	353532	72.901242	0.037055	0.0091918171	0.0333924122	66	0.4626865672	0.414898	0.123719	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c5_S1198_	NC_000068.8	102961188	103013659	52472	*	wc-ww	76	G	141	0.000615435	0.9831	520192	520192	73.993983	0.050716	0.0135329498	0.0869736221	93	0.4915254237	0.416754	0.137418	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c5_S1198_	NC_000068.8	123915608	123918511	2904	*	ww-wc	103	G	141	0.000615435	0.9831	520192	520192	73.993983	0.050716	0.0135329498	0.0869736221	93	0.4915254237	0.416754	0.137418	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c5_S1198_	NC_000069.7	90474898	90499926	25029	*	wc-cc	89	G	141	0.000615435	0.9831	520192	520192	73.993983	0.050716	0.0135329498	0.0869736221	93	0.4915254237	0.416754	0.137418	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c5_S1198_	NC_000069.7	155622098	155678744	56647	*	cc-wc	78	G	141	0.000615435	0.9831	520192	520192	73.993983	0.050716	0.0135329498	0.0869736221	93	0.4915254237	0.416754	0.137418	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c5_S1198_	NC_000070.7	12747060	12806387	59328	*	cc-wc	58	G	141	0.000615435	0.9831	520192	520192	73.993983	0.050716	0.0135329498	0.0869736221	93	0.4915254237	0.416754	0.137418	BLM
f1216-c38-mesc-a1h5-hkt-f14-r3-c5_S1198_	NC_000070.7	114799401	114817149	17749	*	wc-ww	50	G	141	0.000615435	0.9831	520192	520192	73.993983	0.050716	0.0135329498	0.0869736221	93	0.4915254237	0.416754	0.137418	BLM
