seqnames	start	end	width	strand	genoT	deltaW	ID
chr1	80957878	80958967	1090	*	ww-cc	170	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr1	145091914	145937493	845580	*	cc-ww	110	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr1	148638707	150085906	1447200	*	ww-cc	124	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr4	65025890	65058317	32428	*	cc-ww	174	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr4	149400989	149429107	28119	*	ww-cc	172	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr5	45651840	46912774	1260935	*	cc-wc	11	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr5	49895061	50385983	490923	*	wc-cc	9	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr6	101627406	101647804	20399	*	cc-ww	173	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr7	97201801	97261947	60147	*	ww-cc	171	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr9	39562871	39588164	25294	*	cc-wc	83	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr9	64777376	64937677	160302	*	wc-cc	86	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr9	130792312	130824221	31910	*	cc-ww	167	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr12	61979518	62525147	545630	*	ww-wc	92	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr12	64035168	64572723	537556	*	wc-ww	91	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr15	45183280	45204714	21435	*	ww-cc	172	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr16	34272932	34571552	298621	*	ww-cc	149	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr16	46401480	46406368	4889	*	cc-ww	161	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr17	71899509	71921529	22021	*	ww-cc	172	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr19	23912749	23983645	70897	*	cc-wc	15	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr19	24407323	27275885	2868563	*	wc-cc	15	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr20	26258736	26384909	126174	*	cc-wc	65	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr20	30903862	30948219	44358	*	wc-cc	65	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr21	13017108	13031624	14517	*	wc-cc	89	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr22	23275767	23294588	18822	*	ww-cc	162	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chrX	84578815	84602536	23722	*	cc-ww	174	recq5-2-single-f11-r2-c5_S306_.trimmed.mdup.bam
chr1	146049797	146383186	333390	*	cc-ww	93	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr1	149944806	150037009	92204	*	ww-cc	126	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr2	52978895	52994817	15923	*	cc-ww	166	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr3	142711805	142748384	36580	*	ww-cc	170	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr7	83079481	83166799	87319	*	ww-cc	164	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr8	62479535	62524585	45051	*	wc-ww	89	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr9	39044241	39608171	563931	*	cc-wc	78	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr9	64338033	65419727	1081695	*	wc-cc	75	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr12	61990308	62756791	766484	*	cc-ww	92	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr12	63853918	63996763	142846	*	ww-cc	92	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr13	28015111	28056183	41073	*	ww-cc	170	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr15	23311171	23478670	167500	*	wc-ww	65	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr15	72675335	72675478	144	*	ww-wc	82	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr15	74062307	74062400	94	*	wc-ww	85	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr16	34275526	34574102	298577	*	cc-ww	158	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr16	46401661	46410100	8440	*	ww-cc	168	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr20	26001395	26366577	365183	*	cc-wc	63	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr20	30867322	30876716	9395	*	wc-cc	61	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr21	13043499	13146102	102604	*	wc-cc	78	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chrX	152968142	153156006	187865	*	cc-ww	11	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chrX	153301096	153586346	285251	*	ww-cc	9	recq5-2-single-f11-r2-c4_S305_.trimmed.mdup.bam
chr1	27554191	27633032	78842	*	ww-cc	169	recq5-2-single-f11-r2-c3_S304_.trimmed.mdup.bam
chr8	98465978	98490625	24648	*	wc-ww	74	recq5-2-single-f11-r2-c3_S304_.trimmed.mdup.bam
chr9	94656342	94874416	218075	*	cc-ww	169	recq5-2-single-f11-r2-c3_S304_.trimmed.mdup.bam
chr9	130804990	130823195	18206	*	ww-cc	169	recq5-2-single-f11-r2-c3_S304_.trimmed.mdup.bam
chr12	62284271	62840377	556107	*	cc-wc	32	recq5-2-single-f11-r2-c3_S304_.trimmed.mdup.bam
chr12	65206153	65580698	374546	*	wc-cc	31	recq5-2-single-f11-r2-c3_S304_.trimmed.mdup.bam
chr15	60796904	60834052	37149	*	ww-wc	105	recq5-2-single-f11-r2-c3_S304_.trimmed.mdup.bam
chr1	162114993	162197055	82063	*	cc-ww	171	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr2	25151339	25169044	17706	*	ww-cc	172	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr2	117931950	117963041	31092	*	cc-ww	173	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr7	110769492	110778399	8908	*	cc-ww	168	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr7	153586601	153626615	40015	*	ww-cc	171	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr9	38640400	40010712	1370313	*	cc-wc	44	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr9	69608613	69687899	79287	*	wc-cc	43	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr12	60933844	62069152	1135309	*	cc-wc	51	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr12	63838829	63979181	140353	*	wc-cc	52	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr15	60815769	60818549	2781	*	ww-wc	93	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr15	89283542	89306255	22714	*	wc-ww	93	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr16	31658911	32411424	752514	*	cc-wc	118	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr16	46890210	46892370	2161	*	wc-cc	121	recq5-2-single-f11-r2-c1_S302_.trimmed.mdup.bam
chr1	146042657	146339505	296849	*	cc-ww	88	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr1	149978416	150133856	155441	*	ww-cc	127	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr3	89835806	90149750	313945	*	cc-wc	70	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr3	93623440	93958593	335154	*	wc-cc	70	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr4	48316132	49106018	789887	*	ww-wc	5	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr4	49288277	52022207	2733931	*	wc-ww	5	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr5	11771596	11778808	7213	*	cc-ww	169	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr5	40644081	40675247	31167	*	ww-cc	170	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr8	50602123	50602947	825	*	cc-wc	98	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr8	112104016	112111668	7653	*	wc-ww	85	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr8	138558165	138593014	34850	*	ww-wc	87	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr9	130797174	130812199	15026	*	ww-cc	170	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr11	49273783	49717521	443739	*	ww-wc	30	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr11	50775811	51743315	967505	*	wc-ww	28	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr12	62297165	62875400	578236	*	ww-cc	117	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr12	63862768	64245438	382671	*	cc-ww	118	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr15	22904288	22977699	73412	*	wc-ww	59	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr15	72626668	72667371	40704	*	ww-wc	75	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr15	73990647	74041459	50813	*	wc-ww	75	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr16	34275060	34574097	299038	*	cc-ww	157	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr16	46401635	46464438	62804	*	ww-cc	160	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr17	26604016	26881260	277245	*	ww-wc	26	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr17	27240244	27825777	585534	*	wc-ww	28	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr19	24382923	27354241	2971319	*	ww-wc	11	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr19	27394725	27450566	55842	*	wc-ww	11	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr20	27175330	28562787	1387458	*	cc-wc	55	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr20	30872544	31272390	399847	*	wc-cc	56	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr21	10814069	13296243	2482175	*	wc-cc	86	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr22	23282625	23334492	51868	*	cc-ww	170	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chrX	152896408	153169174	272767	*	ww-wc	15	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chrX	153669201	153806960	137760	*	wc-ww	11	recq5-2-single-f11-r1-c7_S301_.trimmed.mdup.bam
chr1	146144037	146370277	226241	*	ww-cc	151	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr1	148541948	148829061	287114	*	cc-ww	166	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr2	121165949	121179999	14051	*	cc-ww	170	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr4	113376332	113388005	11674	*	ww-cc	173	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr5	4586696	4611326	24631	*	ww-cc	173	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr7	16214315	16232712	18398	*	cc-ww	173	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr8	7356247	7366440	10194	*	cc-wc	81	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr9	39025463	39035802	10340	*	ww-wc	78	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr9	67387510	67412194	24685	*	wc-ww	90	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr10	45288469	46531583	1243115	*	cc-wc	7	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr10	46947335	48431481	1484147	*	wc-cc	7	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr12	62863675	62876584	12910	*	ww-cc	170	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr12	63849258	63876842	27585	*	cc-ww	174	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr13	18877868	18878101	234	*	wc-ww	113	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr13	95918405	95936917	18513	*	ww-cc	171	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr13	102761614	102773052	11439	*	cc-ww	173	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr14	20255626	20257283	1658	*	wc-cc	52	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr15	22186076	22224066	37991	*	wc-cc	72	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr15	60807196	60830810	23615	*	cc-wc	101	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr15	72594307	72598192	3886	*	wc-cc	81	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr15	74065077	74124700	59624	*	cc-wc	76	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr15	89346716	89373295	26580	*	wc-cc	83	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr16	21399516	21488051	88536	*	ww-cc	144	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr16	22687735	22699645	11911	*	cc-ww	143	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr16	34275433	34571524	296092	*	ww-cc	147	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr16	46401531	46416783	15253	*	cc-ww	169	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr17	26620142	26787785	167644	*	ww-wc	56	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr17	27252051	27348453	96403	*	wc-ww	56	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr20	28560678	28575246	14569	*	ww-wc	70	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr20	30423026	30456692	33667	*	wc-ww	70	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr21	10161879	10325513	163635	*	ww-cc	125	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr21	10814145	12968359	2154215	*	cc-ww	149	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr22	15907412	15919611	12200	*	wc-ww	75	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chrX	140881381	140890192	8812	*	cc-wc	81	recq5-2-single-f10-r7-c6_S293_.trimmed.mdup.bam
chr1	119395273	119863995	468723	*	cc-wc	48	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr1	148523203	150150904	1627702	*	wc-cc	48	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr3	66653288	66749176	95889	*	ww-cc	168	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr4	32121055	32181107	60053	*	cc-ww	171	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr6	34793669	34859454	65786	*	cc-ww	167	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr8	42287732	42383451	95720	*	cc-wc	62	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr9	38351797	38733257	381461	*	cc-wc	51	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr9	66979603	69111694	2132092	*	wc-cc	52	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr11	50079586	50172687	93102	*	ww-cc	10	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr11	50320107	50707583	387477	*	cc-ww	9	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr12	59353877	62892481	3538605	*	cc-wc	36	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr12	66033919	67525590	1491672	*	wc-cc	38	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr15	72195429	72724965	529537	*	cc-wc	51	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr15	74039872	74719745	679874	*	wc-cc	52	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr16	22668371	22675544	7174	*	ww-cc	168	recq5-2-single-f10-r7-c2_S289_.trimmed.mdup.bam
chr1	121844314	122078444	234131	*	cc-wc	101	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr1	146161941	146358335	196395	*	wc-ww	156	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr1	148813875	148821743	7869	*	ww-cc	175	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr2	89643883	89655199	11317	*	ww-wc	69	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr2	91476838	91482022	5185	*	wc-ww	67	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr2	95240138	95484435	244298	*	ww-wc	31	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr2	95952562	96181811	229250	*	wc-ww	33	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr5	49803720	49827840	24121	*	cc-wc	160	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr5	50018921	50029764	10844	*	wc-ww	160	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr7	7756793	7762077	5285	*	ww-cc	153	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr7	57639270	57642592	3323	*	cc-wc	66	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr7	62454826	62566075	111250	*	wc-cc	75	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr7	65105671	65157183	51513	*	cc-wc	93	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr7	65952223	65954254	2032	*	wc-cc	92	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr9	39585512	39945360	359849	*	ww-wc	91	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr9	42578004	42730153	152150	*	wc-ww	84	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr9	45503039	60521632	15018594	*	ww-wc	102	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr9	61704898	61913533	208636	*	wc-cc	102	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr9	64133588	64336542	202955	*	cc-ww	107	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr11	49692415	50063222	370808	*	cc-ww	60	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr11	50358566	50400249	41684	*	ww-cc	58	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr12	62874744	62876241	1498	*	ww-cc	169	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr12	63854024	63856744	2721	*	cc-ww	172	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr12	77150045	77162078	12034	*	ww-cc	173	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr13	18330615	18440033	109419	*	cc-ww	126	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr14	19954418	19992885	38468	*	wc-cc	84	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr15	21289141	21445985	156845	*	wc-ww	68	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr15	72686822	72687260	439	*	ww-wc	92	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr15	74051028	74056228	5201	*	wc-ww	96	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr16	21574309	21579488	5180	*	ww-cc	163	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr16	22693155	22694429	1275	*	cc-ww	151	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr16	34466863	34571525	104663	*	ww-cc	137	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr16	46401459	46401483	25	*	cc-ww	169	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr17	26694173	26740902	46730	*	ww-wc	83	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr17	26975226	26997895	22670	*	wc-ww	81	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr20	28513751	28514852	1102	*	ww-cc	118	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr20	29124846	29230844	105999	*	cc-wc	89	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr20	29266026	29266460	435	*	wc-ww	89	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr21	10360260	10360680	421	*	ww-cc	146	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr21	10814248	12966392	2152145	*	cc-ww	157	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr22	12817253	15166360	2349108	*	wc-ww	90	recq5-2-single-f10-r5-c4_S277_.trimmed.mdup.bam
chr1	146223908	146342297	118390	*	cc-ww	155	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr1	148713405	148827334	113930	*	ww-cc	171	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr1	240586039	240603221	17183	*	cc-ww	170	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr2	89210545	89234483	23939	*	ww-wc	70	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr2	91604171	91666910	62740	*	wc-ww	59	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr2	109620977	110098504	477528	*	ww-wc	44	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr2	110697827	110761982	64156	*	wc-ww	41	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr4	90742511	90750339	7829	*	cc-ww	172	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr5	46126995	46288852	161858	*	cc-wc	26	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr5	50050054	50457349	407296	*	wc-cc	25	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr6	16225022	16261668	36647	*	ww-cc	172	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr7	57608711	57643481	34771	*	ww-wc	84	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr7	61504816	61629977	125162	*	wc-ww	61	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr7	64668005	65161192	493188	*	ww-cc	68	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr7	65518674	66095776	577103	*	cc-ww	68	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr9	39588804	40139636	550833	*	ww-wc	73	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr9	42651093	42728916	77824	*	wc-ww	79	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr9	61880408	61924014	43607	*	ww-wc	89	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr9	65070559	65397686	327128	*	wc-ww	103	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr9	85507575	85520865	13291	*	ww-cc	174	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr11	49626594	49717797	91204	*	ww-wc	52	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr11	50342954	50388652	45699	*	wc-ww	54	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr12	62874153	62875259	1107	*	ww-cc	172	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr12	63858481	63865651	7171	*	cc-ww	172	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr13	18334370	18507571	173202	*	wc-ww	55	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr14	19977751	19983389	5639	*	wc-cc	85	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr15	21540762	21545219	4458	*	wc-ww	69	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr15	60843837	60845296	1460	*	ww-wc	90	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr15	72636980	72672257	35278	*	wc-ww	85	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr15	74063374	74103850	40477	*	ww-wc	80	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr15	89334142	89342111	7970	*	wc-ww	91	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr16	21397256	21525972	128717	*	ww-wc	158	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr16	21567818	21570448	2631	*	wc-cc	158	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr16	22635380	22647467	12088	*	cc-ww	160	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr16	34275179	34571749	296571	*	ww-cc	144	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr16	46401479	46401936	458	*	cc-ww	170	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr17	26620090	26767233	147144	*	cc-wc	77	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr17	26998427	27194439	196013	*	wc-cc	74	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr20	26597749	26634396	36648	*	ww-cc	140	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr20	29272694	29286753	14060	*	cc-ww	118	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr20	29889126	29890016	891	*	ww-wc	65	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr20	30815603	30837474	21872	*	wc-ww	84	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr21	13026732	13061315	34584	*	wc-cc	62	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr22	12615080	12623315	8236	*	wc-cc	125	recq5-2-single-f10-r5-c3_S276_.trimmed.mdup.bam
chr1	111153858	111215486	61629	*	ww-cc	173	recq5-2-single-f10-r2-c3_S255_.trimmed.mdup.bam
chr1	146064608	146373240	308633	*	cc-ww	135	recq5-2-single-f10-r2-c3_S255_.trimmed.mdup.bam
chr1	148576212	148825953	249742	*	ww-cc	172	recq5-2-single-f10-r2-c3_S255_.trimmed.mdup.bam
chr1	237559509	238366587	807079	*	cc-ww	172	recq5-2-single-f10-r2-c3_S255_.trimmed.mdup.bam
chr2	101319325	101328215	8891	*	cc-ww	167	recq5-2-single-f10-r2-c3_S255_.trimmed.mdup.bam
chr4	84890457	84900565	10109	*	ww-cc	172	recq5-2-single-f10-r2-c3_S255_.trimmed.mdup.bam
chr4	179823230	179849619	26390	*	cc-ww	170	recq5-2-single-f10-r2-c3_S255_.trimmed.mdup.bam
chr5	46429096	46508191	79096	*	cc-wc	19	recq5-2-single-f10-r2-c3_S255_.trimmed.mdup.bam
chr5	50051695	50212848	161154	*	wc-cc	21	recq5-2-single-f10-r2-c3_S255_.trimmed.mdup.bam
